clf_name,out_rate,R_out_count,P_out_count,P_nor_count,AUC,AP,#VALUE!
CBLOF,0.211666667,1270,1270,4730,0.433170748,0.766830939,1
CBLOF,0.210333333,1262,1262,4738,0.421007881,0.764530745,1
CBLOF,0.200666667,1204,1204,4796,0.426951862,0.776759022,1
CBLOF,0.206,1236,1236,4764,0.426829865,0.770972787,1
CBLOF,0.207,1242,1242,4758,0.416187941,0.766688298,1
CBLOF,0.2035,1221,1221,4779,0.431377962,0.775034455,1
CBLOF,0.211166667,1267,1266,4734,0.423789724,0.764479562,0.999210734
CBLOF,0.211666667,1270,1270,4730,0.430174294,0.765904322,1
CBLOF,0.200666667,1204,1204,4796,0.40928764,0.771558278,1
CBLOF,0.215333333,1292,1292,4708,0.422463839,0.759579931,1
CBLOF,0.213666667,1282,1282,4718,0.438536253,0.766369766,1
CBLOF,0.206666667,1240,1240,4760,0.423116021,0.769132109,1
CBLOF,0.2095,1257,1257,4743,0.41780803,0.764462423,1
CBLOF,0.213,1278,1277,4723,0.419465473,0.761176603,0.999217527
CBLOF,0.215166667,1291,1291,4709,0.424113128,0.760269762,1
CBLOF,0.206666667,1240,1240,4760,0.424640824,0.769592449,1
CBLOF,0.200166667,1201,1201,4799,0.414428381,0.773606859,1
CBLOF,0.211166667,1267,1267,4733,0.456702182,0.774743021,1
CBLOF,0.205166667,1231,1231,4769,0.420506013,0.76997064,1
CBLOF,0.207666667,1246,1245,4755,0.435403725,0.771795476,0.999197432
CBLOF,0.2125,1275,1273,4727,0.434509804,0.766355617,0.998431373
CBLOF,0.215166667,1291,1291,4709,0.419671842,0.758898244,1
CBLOF,0.215666667,1294,1294,4706,0.444295191,0.766065202,1
CBLOF,0.206833333,1241,1241,4759,0.449365967,0.776992024,1
CBLOF,0.210333333,1262,1262,4738,0.429537228,0.767138498,1
CBLOF,0.197166667,1183,1183,4817,0.441959487,0.784982468,1
CBLOF,0.209333333,1256,1256,4744,0.456739186,0.776674262,1
CBLOF,0.214666667,1288,1288,4712,0.425116526,0.76111851,1
CBLOF,0.218333333,1310,1310,4690,0.424307036,0.75692303,1
CBLOF,0.220166667,1321,1321,4679,0.460277928,0.766499239,1
CBLOF,0.204,1224,1224,4776,0.425230729,0.772647941,1
CBLOF,0.203666667,1222,1222,4778,0.415796213,0.770196311,1
CBLOF,0.1985,1191,1191,4809,0.448976075,0.785674742,1
CBLOF,0.216666667,1300,1300,4700,0.443698854,0.764817444,1
CBLOF,0.201666667,1210,1210,4790,0.445642609,0.781311224,1
CBLOF,0.209166667,1255,1255,4745,0.426194065,0.767369268,1
CBLOF,0.209833333,1259,1258,4742,0.452267571,0.774739463,0.999205719
CBLOF,0.210833333,1265,1265,4735,0.420512457,0.763839378,1
CBLOF,0.2055,1233,1233,4767,0.418140837,0.768901677,1
CBLOF,0.204,1224,1224,4776,0.415480179,0.769739819,1
CBLOF,0.215666667,1294,1294,4706,0.418184947,0.757899909,1
CBLOF,0.209166667,1255,1255,4745,0.424178943,0.766755367,1
CBLOF,0.205666667,1234,1234,4766,0.428692297,0.771894877,1
CBLOF,0.195,1170,1170,4830,0.418697245,0.780480402,1
CBLOF,0.220333333,1322,1320,4680,0.432648978,0.757407154,0.998487141
CBLOF,0.217333333,1304,1304,4696,0.431705354,0.760314112,1
CBLOF,0.215,1290,1290,4710,0.4277391,0.761573814,1
CBLOF,0.212666667,1276,1276,4724,0.413221089,0.759635234,1
CBLOF,0.205333333,1232,1232,4768,0.420854942,0.769894618,1
CBLOF,0.212666667,1276,1276,4724,0.421681854,0.762215866,1
CBLOF,0.208333333,1250,1255,4745,0.412863158,0.7642432,1.004
