clf_name,out_rate,R_out_count,P_out_count,P_nor_count,AUC,AP,
HBOS,0.01,60,51,5949,0.495707071,0.989915007,0.85
HBOS,0.01,60,46,5954,0.496127946,0.989923339,0.766666667
HBOS,0.01,60,54,5946,0.495454545,0.989910008,0.9
HBOS,0.01,60,50,5950,0.495791246,0.989916674,0.833333333
HBOS,0.01,60,58,5942,0.495117845,0.989903343,0.966666667
HBOS,0.01,60,42,5958,0.496464646,0.989930005,0.7
HBOS,0.01,60,50,5950,0.495791246,0.989916674,0.833333333
HBOS,0.01,60,60,5940,0.503367003,0.990066671,1
HBOS,0.01,60,56,5944,0.495286195,0.989906676,0.933333333
HBOS,0.01,60,45,5955,0.496212121,0.989925006,0.75
HBOS,0.01,60,44,5956,0.496296296,0.989926672,0.733333333
HBOS,0.01,60,55,5945,0.49537037,0.989908342,0.916666667
HBOS,0.01,60,60,5940,0.494949495,0.98990001,1
HBOS,0.01,60,60,5940,0.494949495,0.98990001,1
HBOS,0.01,60,60,5940,0.494949495,0.98990001,1
HBOS,0.01,60,59,5941,0.49503367,0.989901677,0.983333333
HBOS,0.01,60,51,5949,0.495707071,0.989915007,0.85
HBOS,0.01,60,56,5944,0.495286195,0.989906676,0.933333333
HBOS,0.01,60,50,5950,0.495791246,0.989916674,0.833333333
HBOS,0.01,60,54,5946,0.495454545,0.989910008,0.9
HBOS,0.01,60,57,5943,0.49520202,0.989905009,0.95
HBOS,0.01,60,56,5944,0.495286195,0.989906676,0.933333333
HBOS,0.01,60,55,5945,0.49537037,0.989908342,0.916666667
HBOS,0.01,60,50,5950,0.495791246,0.989916674,0.833333333
HBOS,0.01,60,51,5949,0.495707071,0.989915007,0.85
HBOS,0.01,60,43,5957,0.496380471,0.989928339,0.716666667
HBOS,0.01,60,43,5957,0.496380471,0.989928339,0.716666667
HBOS,0.01,60,46,5954,0.496127946,0.989923339,0.766666667
HBOS,0.01,60,48,5952,0.495959596,0.989920007,0.8
HBOS,0.01,60,52,5948,0.495622896,0.989913341,0.866666667
HBOS,0.01,60,44,5956,0.496296296,0.989926672,0.733333333
HBOS,0.01,60,59,5941,0.49503367,0.989901677,0.983333333
HBOS,0.01,60,45,5955,0.496212121,0.989925006,0.75
HBOS,0.01,60,59,5941,0.49503367,0.989901677,0.983333333
HBOS,0.01,60,45,5955,0.496212121,0.989925006,0.75
HBOS,0.01,60,58,5942,0.495117845,0.989903343,0.966666667
HBOS,0.01,60,60,5940,0.494949495,0.98990001,1
HBOS,0.01,60,49,5951,0.495875421,0.98991834,0.816666667
HBOS,0.01,60,55,5945,0.49537037,0.989908342,0.916666667
HBOS,0.01,60,60,5940,0.511784512,0.990233389,1
HBOS,0.01,60,52,5948,0.495622896,0.989913341,0.866666667
HBOS,0.01,60,53,5947,0.495538721,0.989911675,0.883333333
HBOS,0.01,60,23,5977,0.531734007,0.990628734,0.383333333
HBOS,0.01,60,36,5964,0.496969697,0.989940004,0.6
HBOS,0.01,60,57,5943,0.528872054,0.990572,0.95
HBOS,0.01,60,57,5943,0.512037037,0.990238391,0.95
HBOS,0.01,60,28,5972,0.497643098,0.989953336,0.466666667
HBOS,0.01,60,36,5964,0.530639731,0.990607041,0.6
HBOS,0.01,60,58,5942,0.495117845,0.989903343,0.966666667
HBOS,0.01,60,49,5951,0.495875421,0.98991834,0.816666667
HBOS,0.01,60,47,5953,0.496043771,0.989921673,0.783333333
HBOS,0.01,60,55,5945,0.49537037,0.989908342,0.916666667
HBOS,0.01,60,54,5946,0.495454545,0.989910008,0.9
HBOS,0.01,60,50,5950,0.495791246,0.989916674,0.833333333
HBOS,0.01,60,19,5981,0.532070707,0.990635409,0.316666667
HBOS,0.01,60,58,5942,0.495117845,0.989903343,0.966666667
HBOS,0.01,60,59,5941,0.49503367,0.989901677,0.983333333
HBOS,0.01,60,51,5949,0.495707071,0.989915007,0.85
HBOS,0.01,60,53,5947,0.495538721,0.989911675,0.883333333
HBOS,0.01,60,41,5959,0.496548822,0.989931671,0.683333333
HBOS,0.01,60,43,5957,0.496380471,0.989928339,0.716666667
HBOS,0.01,60,48,5952,0.495959596,0.989920007,0.8
HBOS,0.01,60,54,5946,0.495454545,0.989910008,0.9
HBOS,0.01,60,45,5955,0.496212121,0.989925006,0.75
HBOS,0.01,60,47,5953,0.496043771,0.989921673,0.783333333
HBOS,0.01,60,48,5952,0.495959596,0.989920007,0.8
HBOS,0.01,60,48,5952,0.495959596,0.989920007,0.8
HBOS,0.01,60,60,5940,0.494949495,0.98990001,1
HBOS,0.01,60,60,5940,0.494949495,0.98990001,1
HBOS,0.01,60,45,5955,0.496212121,0.989925006,0.75
HBOS,0.01,60,56,5944,0.495286195,0.989906676,0.933333333
HBOS,0.01,60,54,5946,0.495454545,0.989910008,0.9
HBOS,0.01,60,50,5950,0.495791246,0.989916674,0.833333333
HBOS,0.01,60,53,5947,0.503956229,0.99007834,0.883333333
HBOS,0.01,60,60,5940,0.494949495,0.98990001,1
HBOS,0.01,60,56,5944,0.495286195,0.989906676,0.933333333
HBOS,0.01,60,52,5948,0.495622896,0.989913341,0.866666667
HBOS,0.01,60,20,5980,0.498316498,0.989966668,0.333333333
HBOS,0.01,60,53,5947,0.495538721,0.989911675,0.883333333
HBOS,0.01,60,58,5942,0.495117845,0.989903343,0.966666667
HBOS,0.01,60,46,5954,0.496127946,0.989923339,0.766666667
HBOS,0.01,60,60,5940,0.494949495,0.98990001,1
HBOS,0.01,60,26,5974,0.497811448,0.989956669,0.433333333
HBOS,0.01,60,20,5980,0.498316498,0.989966668,0.333333333
HBOS,0.01,60,26,5974,0.497811448,0.989956669,0.433333333
HBOS,0.01,60,21,5979,0.498232323,0.989965001,0.35
HBOS,0.01,60,51,5949,0.495707071,0.989915007,0.85
HBOS,0.01,60,24,5976,0.497979798,0.989960002,0.4
HBOS,0.01,60,45,5955,0.496212121,0.989925006,0.75
HBOS,0.01,60,29,5971,0.497558923,0.989951669,0.483333333
HBOS,0.01,60,29,5971,0.497558923,0.989951669,0.483333333
HBOS,0.01,60,47,5953,0.496043771,0.989921673,0.783333333
HBOS,0.01,60,36,5964,0.496969697,0.989940004,0.6
HBOS,0.01,60,18,5982,0.498484848,0.989970001,0.3
HBOS,0.01,60,47,5953,0.496043771,0.989921673,0.783333333
HBOS,0.01,60,28,5972,0.497643098,0.989953336,0.466666667
HBOS,0.01,60,21,5979,0.498232323,0.989965001,0.35
HBOS,0.01,60,48,5952,0.521212121,0.99042018,0.8
HBOS,0.01,60,53,5947,0.495538721,0.989911675,0.883333333
HBOS,0.01,60,57,5943,0.49520202,0.989905009,0.95
HBOS,0.01,60,53,5947,0.495538721,0.989911675,0.883333333
HBOS,0.01,60,43,5957,0.496380471,0.989928339,0.716666667
HBOS,0.01,60,38,5962,0.496801347,0.989936671,0.633333333
HBOS,0.01,60,54,5946,0.495454545,0.989910008,0.9
HBOS,0.01,60,57,5943,0.49520202,0.989905009,0.95
HBOS,0.01,60,36,5964,0.496969697,0.989940004,0.6
HBOS,0.01,60,33,5967,0.497222222,0.989945003,0.55
HBOS,0.01,60,43,5957,0.496380471,0.989928339,0.716666667
HBOS,0.01,60,51,5949,0.495707071,0.989915007,0.85
HBOS,0.01,60,58,5942,0.495117845,0.989903343,0.966666667
HBOS,0.01,60,42,5958,0.496464646,0.989930005,0.7
HBOS,0.01,60,58,5942,0.511952862,0.990236724,0.966666667
HBOS,0.01,60,60,5940,0.52020202,0.990400163,1
HBOS,0.01,60,43,5957,0.496380471,0.989928339,0.716666667
HBOS,0.01,60,48,5952,0.495959596,0.989920007,0.8
HBOS,0.01,60,41,5959,0.496548822,0.989931671,0.683333333
HBOS,0.01,60,57,5943,0.49520202,0.989905009,0.95
HBOS,0.01,60,48,5952,0.495959596,0.989920007,0.8
HBOS,0.01,60,25,5975,0.497895623,0.989958335,0.416666667
HBOS,0.01,60,30,5970,0.497474747,0.989950003,0.5
HBOS,0.01,60,29,5971,0.497558923,0.989951669,0.483333333
HBOS,0.01,60,53,5947,0.495538721,0.989911675,0.883333333
HBOS,0.01,60,56,5944,0.495286195,0.989906676,0.933333333
HBOS,0.01,60,53,5947,0.495538721,0.989911675,0.883333333
HBOS,0.01,60,41,5959,0.496548822,0.989931671,0.683333333
HBOS,0.01,60,27,5973,0.497727273,0.989955002,0.45
HBOS,0.01,60,14,5986,0.498821549,0.989976667,0.233333333
HBOS,0.01,60,50,5950,0.495791246,0.989916674,0.833333333
HBOS,0.01,60,39,5961,0.496717172,0.989935004,0.65
HBOS,0.01,60,42,5958,0.496464646,0.989930005,0.7
HBOS,0.01,60,27,5973,0.497727273,0.989955002,0.45
HBOS,0.01,60,50,5950,0.495791246,0.989916674,0.833333333
HBOS,0.01,60,47,5953,0.496043771,0.989921673,0.783333333
HBOS,0.01,60,46,5954,0.496127946,0.989923339,0.766666667
HBOS,0.01,60,19,5981,0.498400673,0.989968334,0.316666667
HBOS,0.01,60,53,5947,0.495538721,0.989911675,0.883333333
HBOS,0.01,60,57,5943,0.49520202,0.989905009,0.95
HBOS,0.01,60,32,5968,0.497306397,0.98994667,0.533333333
HBOS,0.01,60,33,5967,0.497222222,0.989945003,0.55
HBOS,0.01,60,9,5991,0.499242424,0.989985,0.15
HBOS,0.01,60,57,5943,0.49520202,0.989905009,0.95
HBOS,0.01,60,32,5968,0.497306397,0.98994667,0.533333333
HBOS,0.01,60,37,5963,0.496885522,0.989938337,0.616666667
HBOS,0.01,60,26,5974,0.497811448,0.989956669,0.433333333
HBOS,0.01,60,52,5948,0.495622896,0.989913341,0.866666667
HBOS,0.01,60,55,5945,0.49537037,0.989908342,0.916666667
HBOS,0.01,60,48,5952,0.495959596,0.989920007,0.8
HBOS,0.01,60,57,5943,0.49520202,0.989905009,0.95
HBOS,0.01,60,55,5945,0.49537037,0.989908342,0.916666667
HBOS,0.01,60,58,5942,0.495117845,0.989903343,0.966666667
HBOS,0.01,60,48,5952,0.495959596,0.989920007,0.8
HBOS,0.01,60,55,5945,0.49537037,0.989908342,0.916666667
HBOS,0.01,60,40,5960,0.496632997,0.989933338,0.666666667
HBOS,0.01,60,32,5968,0.497306397,0.98994667,0.533333333
HBOS,0.01,60,52,5948,0.495622896,0.989913341,0.866666667
HBOS,0.01,60,25,5975,0.497895623,0.989958335,0.416666667
HBOS,0.01,60,53,5947,0.495538721,0.989911675,0.883333333
HBOS,0.01,60,59,5941,0.49503367,0.989901677,0.983333333
HBOS,0.01,60,53,5947,0.495538721,0.989911675,0.883333333
HBOS,0.01,60,47,5953,0.496043771,0.989921673,0.783333333
HBOS,0.01,60,43,5957,0.496380471,0.989928339,0.716666667
HBOS,0.01,60,40,5960,0.496632997,0.989933338,0.666666667
HBOS,0.01,60,56,5944,0.495286195,0.989906676,0.933333333
HBOS,0.01,60,57,5943,0.503619529,0.990071672,0.95
HBOS,0.01,60,43,5957,0.496380471,0.989928339,0.716666667
HBOS,0.01,60,51,5949,0.495707071,0.989915007,0.85
HBOS,0.01,60,51,5949,0.495707071,0.989915007,0.85
HBOS,0.01,60,37,5963,0.496885522,0.989938337,0.616666667
HBOS,0.01,60,32,5968,0.497306397,0.98994667,0.533333333
HBOS,0.01,60,60,5940,0.494949495,0.98990001,1
HBOS,0.01,60,48,5952,0.495959596,0.989920007,0.8
HBOS,0.01,60,50,5950,0.495791246,0.989916674,0.833333333
HBOS,0.01,60,58,5942,0.495117845,0.989903343,0.966666667
HBOS,0.01,60,33,5967,0.497222222,0.989945003,0.55
HBOS,0.01,60,60,5940,0.494949495,0.98990001,1
HBOS,0.01,60,39,5961,0.496717172,0.989935004,0.65
HBOS,0.01,60,52,5948,0.495622896,0.989913341,0.866666667
HBOS,0.01,60,58,5942,0.495117845,0.989903343,0.966666667
HBOS,0.01,60,52,5948,0.495622896,0.989913341,0.866666667
HBOS,0.01,60,23,5977,0.498063973,0.989961668,0.383333333
HBOS,0.01,60,59,5941,0.49503367,0.989901677,0.983333333
HBOS,0.01,60,27,5973,0.497727273,0.989955002,0.45
HBOS,0.01,60,28,5972,0.497643098,0.989953336,0.466666667
HBOS,0.01,60,60,5940,0.494949495,0.98990001,1
HBOS,0.01,60,56,5944,0.495286195,0.989906676,0.933333333
HBOS,0.01,60,47,5953,0.496043771,0.989921673,0.783333333
HBOS,0.01,60,43,5957,0.496380471,0.989928339,0.716666667
HBOS,0.01,60,59,5941,0.49503367,0.989901677,0.983333333
HBOS,0.01,60,56,5944,0.495286195,0.989906676,0.933333333
HBOS,0.01,60,58,5942,0.495117845,0.989903343,0.966666667
HBOS,0.01,60,34,5966,0.497138047,0.989943337,0.566666667
HBOS,0.01,60,48,5952,0.495959596,0.989920007,0.8
HBOS,0.01,60,54,5946,0.495454545,0.989910008,0.9
HBOS,0.01,60,6,5994,0.499494949,0.98999,0.1
HBOS,0.01,60,29,5971,0.497558923,0.989951669,0.483333333
HBOS,0.01,60,50,5950,0.495791246,0.989916674,0.833333333
HBOS,0.01,60,59,5941,0.49503367,0.989901677,0.983333333
HBOS,0.05,300,245,5755,0.494298246,0.949458655,0.816666667
HBOS,0.05,300,236,5764,0.496842105,0.949700099,0.786666667
HBOS,0.05,300,213,5787,0.490087719,0.949059301,0.71
HBOS,0.05,300,291,5709,0.488508772,0.948909652,0.97
HBOS,0.05,300,254,5746,0.49,0.949050992,0.846666667
HBOS,0.05,300,292,5708,0.479649123,0.948070802,0.973333333
HBOS,0.05,300,240,5760,0.498245614,0.949833364,0.8
HBOS,0.05,300,260,5740,0.496491228,0.949666789,0.866666667
HBOS,0.05,300,284,5716,0.489122807,0.948967846,0.946666667
HBOS,0.05,300,293,5707,0.497105263,0.949725084,0.976666667
HBOS,0.05,300,290,5710,0.499122807,0.949916674,0.966666667
HBOS,0.05,300,290,5710,0.488596491,0.948917965,0.966666667
HBOS,0.05,300,249,5751,0.490438596,0.949092573,0.83
HBOS,0.05,300,226,5774,0.499473684,0.949950003,0.753333333
HBOS,0.05,300,250,5750,0.493859649,0.94941704,0.833333333
HBOS,0.05,300,256,5744,0.491578947,0.949200704,0.853333333
HBOS,0.05,300,284,5716,0.496140351,0.949633482,0.946666667
HBOS,0.05,300,286,5714,0.490701754,0.949117529,0.953333333
HBOS,0.05,300,253,5747,0.497105263,0.949725083,0.843333333
HBOS,0.05,300,267,5733,0.497631579,0.949775056,0.89
HBOS,0.05,300,291,5709,0.516578947,0.951577744,0.97
HBOS,0.05,300,255,5745,0.486403509,0.948710167,0.85
HBOS,0.05,300,299,5701,0.58254386,0.95790979,0.996666667
HBOS,0.05,300,290,5710,0.513157895,0.951251728,0.966666667
HBOS,0.05,300,263,5737,0.490964912,0.949142478,0.876666667
HBOS,0.05,300,260,5740,0.494736842,0.949500275,0.866666667
HBOS,0.05,300,266,5734,0.51,0.950950994,0.886666667
HBOS,0.05,300,234,5766,0.493508772,0.94938375,0.78
HBOS,0.05,300,281,5719,0.489385965,0.94899279,0.936666667
HBOS,0.05,300,257,5743,0.493245614,0.949358786,0.856666667
HBOS,0.05,300,274,5726,0.491754386,0.949217343,0.913333333
HBOS,0.05,300,291,5709,0.507807018,0.950742275,0.97
HBOS,0.05,300,281,5719,0.489385965,0.94899279,0.936666667
HBOS,0.05,300,298,5702,0.494912281,0.949516925,0.993333333
HBOS,0.05,300,260,5740,0.496491228,0.949666789,0.866666667
HBOS,0.05,300,292,5708,0.493684211,0.949400398,0.973333333
HBOS,0.05,300,257,5743,0.509035088,0.950859144,0.856666667
HBOS,0.05,300,281,5719,0.499912281,0.949991667,0.936666667
HBOS,0.05,300,229,5771,0.515,0.951427222,0.763333333
HBOS,0.05,300,300,5700,0.580701754,0.957731794,1
HBOS,0.05,300,252,5748,0.490175439,0.949067624,0.84
HBOS,0.05,300,269,5731,0.49745614,0.949758398,0.896666667
HBOS,0.05,300,249,5751,0.495701754,0.94959185,0.83
HBOS,0.05,300,256,5744,0.488070175,0.948868079,0.853333333
HBOS,0.05,300,246,5754,0.502982456,0.950283421,0.82
HBOS,0.05,300,274,5726,0.491754386,0.949217343,0.913333333
HBOS,0.05,300,241,5759,0.499912281,0.949991667,0.803333333
HBOS,0.05,300,270,5730,0.495614035,0.949583525,0.9
HBOS,0.05,300,268,5732,0.492280702,0.949267259,0.893333333
HBOS,0.05,300,253,5747,0.500614035,0.950058337,0.843333333
HBOS,0.05,300,289,5711,0.499210526,0.949925006,0.963333333
HBOS,0.05,300,252,5748,0.488421053,0.94890133,0.84
HBOS,0.05,300,265,5735,0.487280702,0.948793275,0.883333333
HBOS,0.05,300,274,5726,0.497017544,0.949716755,0.913333333
HBOS,0.05,300,290,5710,0.490350877,0.949084263,0.966666667
HBOS,0.05,300,300,5700,0.494736842,0.949500277,1
HBOS,0.05,300,242,5758,0.491052632,0.949150792,0.806666667
HBOS,0.05,300,253,5747,0.497105263,0.949725083,0.843333333
HBOS,0.05,300,300,5700,0.49122807,0.949167436,1
HBOS,0.05,300,269,5731,0.493947368,0.949425364,0.896666667
HBOS,0.05,300,242,5758,0.484035088,0.948485856,0.806666667
HBOS,0.05,300,221,5779,0.496403509,0.949658461,0.736666667
HBOS,0.05,300,221,5779,0.501666667,0.950158361,0.736666667
HBOS,0.05,300,241,5759,0.494649123,0.94949195,0.803333333
HBOS,0.05,300,239,5761,0.491315789,0.949175746,0.796666667
HBOS,0.05,300,330,5670,0.499122807,0.949916674,1.1
HBOS,0.05,300,288,5712,0.504561404,0.950433541,0.96
HBOS,0.05,300,228,5772,0.485263158,0.948602145,0.76
HBOS,0.05,300,243,5757,0.494473684,0.949475302,0.81
HBOS,0.05,300,249,5751,0.502719298,0.950258407,0.83
HBOS,0.05,300,241,5759,0.491140351,0.94915911,0.803333333
HBOS,0.05,300,241,5759,0.496403509,0.949658461,0.803333333
HBOS,0.05,300,249,5751,0.49745614,0.949758397,0.83
HBOS,0.05,300,296,5704,0.489824561,0.949034368,0.986666667
HBOS,0.05,300,265,5735,0.489035088,0.948959528,0.883333333
HBOS,0.05,300,269,5731,0.499210526,0.949925006,0.896666667
HBOS,0.05,300,241,5759,0.487631579,0.948826514,0.803333333
HBOS,0.05,300,267,5733,0.508157895,0.950775662,0.89
HBOS,0.05,300,248,5752,0.508070175,0.950767312,0.826666667
HBOS,0.05,300,243,5757,0.49622807,0.949641808,0.81
HBOS,0.05,300,211,5789,0.490263158,0.949075933,0.703333333
HBOS,0.05,300,299,5701,0.479035088,0.948012728,0.996666667
HBOS,0.05,300,289,5711,0.488684211,0.948926278,0.963333333
HBOS,0.05,300,239,5761,0.494824561,0.949508598,0.796666667
HBOS,0.05,300,299,5701,0.484298246,0.948510798,0.996666667
HBOS,0.05,300,299,5701,0.675526316,0.966983041,0.996666667
HBOS,0.05,300,248,5752,0.494035088,0.949433686,0.826666667
HBOS,0.05,300,278,5722,0.491403509,0.949184069,0.926666667
HBOS,0.05,300,275,5725,0.484649123,0.948544013,0.916666667
HBOS,0.05,300,214,5786,0.568947368,0.956596831,0.713333333
HBOS,0.05,300,300,5700,0.487719298,0.948834841,1
HBOS,0.05,300,282,5718,0.638421053,0.963341001,0.94
HBOS,0.05,300,240,5760,0.494736842,0.949500274,0.8
HBOS,0.05,300,277,5723,0.48622807,0.948693556,0.923333333
HBOS,0.05,300,216,5784,0.500350877,0.950033335,0.72
HBOS,0.05,300,298,5702,0.484385965,0.948519104,0.993333333
HBOS,0.05,300,248,5752,0.502807018,0.950266745,0.826666667
HBOS,0.05,300,299,5701,0.487807018,0.948843153,0.996666667
HBOS,0.05,300,208,5792,0.501052632,0.950100011,0.693333333
HBOS,0.05,300,275,5725,0.489912281,0.94904268,0.916666667
HBOS,0.05,300,236,5764,0.498596491,0.949866686,0.786666667
HBOS,0.05,300,291,5709,0.49377193,0.949408721,0.97
HBOS,0.05,300,283,5717,0.485701754,0.948643705,0.943333333
HBOS,0.05,300,268,5732,0.494035088,0.949433687,0.893333333
HBOS,0.05,300,278,5722,0.498421053,0.949850025,0.926666667
HBOS,0.05,300,294,5706,0.497017544,0.949716756,0.98
HBOS,0.05,300,253,5747,0.486578947,0.948726787,0.843333333
HBOS,0.05,300,259,5741,0.503596491,0.950341795,0.863333333
HBOS,0.05,300,266,5734,0.497719298,0.949783385,0.886666667
HBOS,0.05,300,232,5768,0.488421053,0.948901325,0.773333333
HBOS,0.05,300,288,5712,0.483508772,0.948436047,0.96
HBOS,0.05,300,276,5724,0.493333333,0.949367109,0.92
HBOS,0.05,300,221,5779,0.498157895,0.949825033,0.736666667
HBOS,0.05,300,231,5769,0.495526316,0.949575198,0.77
HBOS,0.05,300,293,5707,0.486578947,0.948726799,0.976666667
HBOS,0.05,300,256,5744,0.500350877,0.950033335,0.853333333
HBOS,0.05,300,250,5750,0.500877193,0.950083341,0.833333333
HBOS,0.05,300,287,5713,0.495877193,0.949608503,0.956666667
HBOS,0.05,300,262,5738,0.501578947,0.950150025,0.873333333
HBOS,0.05,300,299,5701,0.484298246,0.948510798,0.996666667
HBOS,0.05,300,229,5771,0.479912281,0.948095652,0.763333333
HBOS,0.05,300,300,5700,0.477192982,0.947838535,1
HBOS,0.05,300,285,5715,0.475,0.947631234,0.95
HBOS,0.05,300,297,5703,0.484473684,0.948527409,0.99
HBOS,0.05,300,300,5700,0.478947368,0.948004432,1
HBOS,0.05,300,299,5701,0.479035088,0.948012728,0.996666667
HBOS,0.05,300,295,5705,0.481140351,0.948211887,0.983333333
HBOS,0.05,300,298,5702,0.489649123,0.949017738,0.993333333
HBOS,0.05,300,291,5709,0.479736842,0.948079099,0.97
HBOS,0.05,300,300,5700,0.473684211,0.947506925,1
HBOS,0.05,300,300,5700,0.475438596,0.947672699,1
HBOS,0.05,300,222,5778,0.491052632,0.94915079,0.74
HBOS,0.05,300,299,5701,0.477280702,0.947846827,0.996666667
HBOS,0.05,300,298,5702,0.479122807,0.948021024,0.993333333
HBOS,0.05,300,283,5717,0.476929825,0.94781364,0.943333333
HBOS,0.05,300,213,5787,0.488333333,0.948893007,0.71
HBOS,0.05,300,294,5706,0.479473684,0.948054209,0.98
HBOS,0.05,300,295,5705,0.475877193,0.947714147,0.983333333
HBOS,0.05,300,296,5704,0.474035088,0.94754007,0.986666667
HBOS,0.05,300,300,5700,0.480701754,0.948170391,1
HBOS,0.05,300,228,5772,0.495789474,0.949600175,0.76
HBOS,0.05,300,300,5700,0.542105263,0.954017729,1
HBOS,0.05,300,299,5701,0.494824561,0.949508601,0.996666667
HBOS,0.05,300,300,5700,0.478947368,0.948004432,1
HBOS,0.05,300,299,5701,0.493070175,0.949342147,0.996666667
HBOS,0.05,300,273,5727,0.483070175,0.948394519,0.91
HBOS,0.05,300,299,5701,0.487807018,0.948843153,0.996666667
HBOS,0.05,300,297,5703,0.507280702,0.950692196,0.99
HBOS,0.05,300,288,5712,0.502807018,0.950266745,0.96
HBOS,0.05,300,294,5706,0.484736842,0.948552327,0.98
HBOS,0.05,300,292,5708,0.518245614,0.951736658,0.973333333
HBOS,0.05,300,273,5727,0.558508772,0.955592405,0.91
HBOS,0.05,300,293,5707,0.647982456,0.964277053,0.976666667
HBOS,0.05,300,259,5741,0.489561404,0.949009415,0.863333333
HBOS,0.05,300,290,5710,0.481578947,0.948253387,0.966666667
HBOS,0.05,300,297,5703,0.491491228,0.94919239,0.99
HBOS,0.05,300,299,5701,0.493070175,0.949342147,0.996666667
HBOS,0.05,300,299,5701,0.501842105,0.950175034,0.996666667
HBOS,0.05,300,298,5702,0.480877193,0.948186989,0.993333333
HBOS,0.05,300,295,5705,0.503947368,0.950375156,0.983333333
HBOS,0.05,300,219,5781,0.484298246,0.948510764,0.73
HBOS,0.05,300,289,5711,0.479912281,0.948095694,0.963333333
HBOS,0.05,300,296,5704,0.479298246,0.948037616,0.986666667
HBOS,0.05,300,300,5700,0.48245614,0.948336411,1
HBOS,0.05,300,295,5705,0.474122807,0.947548357,0.983333333
HBOS,0.05,300,295,5705,0.475877193,0.947714147,0.983333333
HBOS,0.05,300,299,5701,0.480789474,0.94817869,0.996666667
HBOS,0.05,300,293,5707,0.477807018,0.947896586,0.976666667
HBOS,0.05,300,300,5700,0.478947368,0.948004432,1
HBOS,0.05,300,300,5700,0.473684211,0.947506925,1
HBOS,0.05,300,285,5715,0.482017544,0.948294892,0.95
HBOS,0.05,300,300,5700,0.475438596,0.947672699,1
HBOS,0.05,300,299,5701,0.47377193,0.947515211,0.996666667
HBOS,0.05,300,201,5799,0.484122807,0.948494144,0.67
HBOS,0.05,300,222,5778,0.484035088,0.948485848,0.74
HBOS,0.05,300,299,5701,0.475526316,0.947680989,0.996666667
HBOS,0.05,300,300,5700,0.478947368,0.948004432,1
HBOS,0.05,300,300,5700,0.477192982,0.947838535,1
HBOS,0.05,300,299,5701,0.475526316,0.947680989,0.996666667
HBOS,0.05,300,294,5706,0.479473684,0.948054209,0.98
HBOS,0.05,300,290,5710,0.474561404,0.947589793,0.966666667
HBOS,0.05,300,300,5700,0.473684211,0.947506925,1
HBOS,0.05,300,274,5726,0.475964912,0.947722417,0.913333333
HBOS,0.05,300,289,5711,0.474649123,0.947598081,0.963333333
HBOS,0.05,300,286,5714,0.474912281,0.947622945,0.953333333
HBOS,0.05,300,289,5711,0.474649123,0.947598081,0.963333333
HBOS,0.05,300,297,5703,0.473947368,0.947531784,0.99
HBOS,0.05,300,267,5733,0.476578947,0.947780454,0.89
HBOS,0.05,300,282,5718,0.475263158,0.9476561,0.94
HBOS,0.05,300,291,5709,0.474473684,0.947581506,0.97
HBOS,0.05,300,300,5700,0.473684211,0.947506925,1
HBOS,0.05,300,297,5703,0.473947368,0.947531784,0.99
HBOS,0.05,300,287,5713,0.474824561,0.947614657,0.956666667
HBOS,0.05,300,283,5717,0.475175439,0.947647811,0.943333333
HBOS,0.05,300,293,5707,0.474298246,0.947564931,0.976666667
HBOS,0.05,300,291,5709,0.474473684,0.947581506,0.97
HBOS,0.05,300,277,5723,0.475701754,0.947697547,0.923333333
HBOS,0.05,300,285,5715,0.475,0.947631234,0.95
HBOS,0.05,300,295,5705,0.474122807,0.947548357,0.983333333
HBOS,0.05,300,299,5701,0.47377193,0.947515211,0.996666667
HBOS,0.05,300,252,5748,0.477894737,0.947904846,0.84
HBOS,0.05,300,283,5717,0.545350877,0.954328839,0.943333333
HBOS,0.05,300,300,5700,0.475438596,0.947672699,1
HBOS,0.05,300,297,5703,0.48622807,0.948693562,0.99
HBOS,0.05,300,290,5710,0.474561404,0.947589793,0.966666667
HBOS,0.05,300,292,5708,0.491929825,0.949233984,0.973333333
HBOS,0.05,300,299,5701,0.515877193,0.951510854,0.996666667
HBOS,0.05,300,248,5752,0.478245614,0.947938023,0.826666667
HBOS,0.05,300,300,5700,0.566666667,0.956377778,1
HBOS,0.05,300,306,5694,0.488947368,0.948951223,1.02
HBOS,0.05,300,294,5706,0.556666667,0.955415411,0.98
HBOS,0.05,300,293,5707,0.495350877,0.949558549,0.976666667
HBOS,0.05,300,294,5706,0.474210526,0.947556644,0.98
HBOS,0.05,300,295,5705,0.54254386,0.954059751,0.983333333
HBOS,0.05,300,299,5701,0.475526316,0.947680989,0.996666667
HBOS,0.05,300,293,5707,0.493596491,0.949392076,0.976666667
HBOS,0.05,300,286,5714,0.474912281,0.947622945,0.953333333
HBOS,0.05,300,290,5710,0.495614035,0.949583525,0.966666667
HBOS,0.05,300,300,5700,0.473684211,0.947506925,1
HBOS,0.05,300,294,5706,0.482982456,0.948386226,0.98
HBOS,0.05,300,287,5713,0.474824561,0.947614657,0.956666667
HBOS,0.05,300,299,5701,0.47377193,0.947515211,0.996666667
HBOS,0.05,300,276,5724,0.475789474,0.947705837,0.92
HBOS,0.05,300,299,5701,0.47377193,0.947515211,0.996666667
HBOS,0.05,300,279,5721,0.475526316,0.947680968,0.93
