clf_name,out_rate,R_out_count,P_out_count,P_nor_count,AUC,AP,#VALUE!
Isolation Forest,0.701,4206,2400,3600,0.113786325,0.283207079,0.570613409
Isolation Forest,0.701666667,4210,2400,3600,0.109867435,0.284037865,0.570071259
Isolation Forest,0.704,4224,2400,3600,0.123451577,0.277738238,0.568181818
Isolation Forest,0.700166667,4201,2400,3600,0.121546473,0.281284695,0.571292549
Isolation Forest,0.709166667,4255,2400,3600,0.216362681,0.252280325,0.564042303
Isolation Forest,0.709666667,4258,2400,3600,0.234193864,0.24967228,0.563644904
Isolation Forest,0.707166667,4243,2399,3601,0.235011203,0.251618708,0.565401838
Isolation Forest,0.710833333,4265,2400,3600,0.237289309,0.248394332,0.562719812
Isolation Forest,0.708833333,4253,2400,3600,0.227375174,0.251121891,0.564307548
Isolation Forest,0.704166667,4225,2399,3601,0.235859655,0.253995219,0.567810651
Isolation Forest,0.705,4230,2400,3600,0.215911368,0.255722379,0.567375887
Isolation Forest,0.707666667,4246,2399,3601,0.234262336,0.251286347,0.565002355
Isolation Forest,0.713166667,4279,2400,3600,0.238625959,0.246342404,0.56087871
Isolation Forest,0.711392851,4040,2272,3407,0.197126508,0.253571643,0.562376238
Isolation Forest,0.705743642,4190,2375,3562,0.230260877,0.253318439,0.566825776
Isolation Forest,0.70606215,4158,2356,3533,0.204841182,0.2565402,0.566618567
Isolation Forest,0.708833333,4253,2399,3601,0.214337003,0.252817196,0.564072419
Isolation Forest,0.710333333,4262,2400,3600,0.237234176,0.248810766,0.563115908
Isolation Forest,0.710166667,4261,2400,3600,0.216432617,0.251459236,0.563248064
Isolation Forest,0.705776821,3934,2230,3344,0.186436879,0.260074351,0.566853076
Isolation Forest,0.706333333,4238,2400,3600,0.227132334,0.253192206,0.566304861
Isolation Forest,0.710666667,4264,2399,3601,0.212701883,0.251571782,0.562617261
Isolation Forest,0.7075,4245,2400,3600,0.232213866,0.251661127,0.565371025
Isolation Forest,0.707833333,4247,2400,3600,0.223250169,0.252443969,0.56510478
Isolation Forest,0.700166667,4201,2400,3600,0.117576958,0.282577697,0.571292549
Isolation Forest,0.707166667,4243,2398,3602,0.116582725,0.277477269,0.565166156
Isolation Forest,0.708666667,4252,2400,3600,0.128738448,0.272477784,0.564440263
Isolation Forest,0.698833333,4193,2399,3601,0.121671149,0.282224064,0.57214405
Isolation Forest,0.703666667,4222,2400,3600,0.11642348,0.280288683,0.568450971
Isolation Forest,0.695833333,4175,2398,3602,0.113114593,0.287275785,0.574371257
Isolation Forest,0.7025,4215,2400,3600,0.122397002,0.279226113,0.569395018
Isolation Forest,0.7045,4227,2400,3600,0.122601782,0.277627154,0.567778566
Isolation Forest,0.705666667,4234,2400,3600,0.124219833,0.276213005,0.566839868
Isolation Forest,0.700166667,4201,2400,3600,0.121546473,0.281284695,0.571292549
Isolation Forest,0.7035,4221,2400,3600,0.122700758,0.278362282,0.568585643
Isolation Forest,0.705833333,4235,2400,3600,0.12112572,0.277081366,0.566706021
Isolation Forest,0.7055,4233,2400,3600,0.120493359,0.277543011,0.566973777
Isolation Forest,0.705333333,4232,2400,3600,0.117170192,0.278765334,0.56710775
Isolation Forest,0.703833333,4223,2400,3600,0.116938141,0.279989964,0.568316363
Isolation Forest,0.706333333,4238,2400,3600,0.110625233,0.280220835,0.566304861
Isolation Forest,0.702333333,4214,2400,3600,0.11550338,0.281614004,0.569530138
Isolation Forest,0.704666667,4228,2400,3600,0.120315814,0.278239811,0.567644276
Isolation Forest,0.703833333,4223,2400,3600,0.119736547,0.279067311,0.568316363
Isolation Forest,0.705833333,4235,2399,3601,0.124218455,0.276047025,0.566469894
Isolation Forest,0.001,6,0,6000,0.5,0.999,0
Isolation Forest,0.001,6,6,5994,0.499499499,0.998999,1
Isolation Forest,0.001,6,1,5999,0.499916583,0.998999833,0.166666667
Isolation Forest,0.001,6,6,5994,0.499499499,0.998999,1
Isolation Forest,0.001,6,5,5995,0.499582916,0.998999167,0.833333333
Isolation Forest,0.001,6,5,5995,0.499582916,0.998999167,0.833333333
Isolation Forest,0.001,6,2,5998,0.499833166,0.998999667,0.333333333
Isolation Forest,0.001,6,5,5995,0.499582916,0.998999167,0.833333333
Isolation Forest,0.001,6,1,5999,0.499916583,0.998999833,0.166666667
Isolation Forest,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
Isolation Forest,0.001,6,3,5997,0.49974975,0.9989995,0.5
Isolation Forest,0.001,6,2,5998,0.499833166,0.998999667,0.333333333
Isolation Forest,0.001,6,6,5994,0.499499499,0.998999,1
Isolation Forest,0.001,6,0,6000,0.5,0.999,0
Isolation Forest,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
Isolation Forest,0.001,6,3,5997,0.49974975,0.9989995,0.5
Isolation Forest,0.001,6,6,5994,0.499499499,0.998999,1
Isolation Forest,0.001,6,6,5994,0.499499499,0.998999,1
Isolation Forest,0.001,6,1,5999,0.499916583,0.998999833,0.166666667
Isolation Forest,0.001,6,4,5996,0.499666333,0.998999333,0.666666667
Isolation Forest,0.001,6,6,5994,0.499499499,0.998999,1
Isolation Forest,0.001,6,6,5994,0.499499499,0.998999,1
Isolation Forest,0.001,6,6,5994,0.499499499,0.998999,1
